"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"1","LgYghvu6Vj4","So true totally addicting, I am now  a tofu lover become of these recipes!!! So nice as a new vegan to be introducing to tofu in this way, Thank you so much for sharing!","So true totally addicting, I am now  a tofu lover become of these recipes!!! So nice as a new vegan to be introducing to tofu in this way, Thank you so much for sharing!","tamia11 falanna","https://yt3.ggpht.com/ytc/AAUvwnhSrCg6DC7fhk_6TsvRHrOefOYfbHoUg7TE3g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCybBa2Uc96iqutlNdEysKzQ","UCybBa2Uc96iqutlNdEysKzQ","TRUE","none","1","2021-03-08T21:45:24Z","2021-03-08T21:45:24Z","UgzOIlU46FqJmERpb-l4AaABAg",NA,NA
"2","LgYghvu6Vj4","Yum Thanks so much!","Yum Thanks so much!","Penny Nolan","https://yt3.ggpht.com/ytc/AAUvwnjvnGv4WAoyYsFK-NZ2jqyNBXkV9Ttm0vxnnA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCk7QhR5o3faznR9303sOIFw","UCk7QhR5o3faznR9303sOIFw","TRUE","none","0","2021-03-03T14:11:06Z","2021-03-03T14:11:06Z","Ugyq-3GSp-XZs8v66Sh4AaABAg",NA,NA
"3","LgYghvu6Vj4","Hi, Dani, these look easy &amp; fantastic!  Can&#39;t wait to try!","Hi, Dani, these look easy & fantastic!  Can't wait to try!","Claudia Penna","https://yt3.ggpht.com/ytc/AAUvwngKLgsJ2tMBn1XJIMZa6s5E--pzFLuVPPmyHywloA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEKRPiQoyLEzadj3ele6Qyg","UCEKRPiQoyLEzadj3ele6Qyg","TRUE","none","0","2021-02-24T21:28:36Z","2021-02-24T21:28:36Z","Ugz4ThG33huprk10WCh4AaABAg",NA,NA
"4","LgYghvu6Vj4","loved this recipe. Will definitely try. Love Trader Joe&#39;s.Before Pandemic i would go every other day to this store. Great store, great service, good things reasonbly priced","loved this recipe. Will definitely try. Love Trader Joe's.Before Pandemic i would go every other day to this store. Great store, great service, good things reasonbly priced","Neel A","https://yt3.ggpht.com/ytc/AAUvwngG6AEfRWtZMyRjo_4Vm7SXqu4NXbZb0SB9ng=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDnNfbZk-aG9DK495CyTM7Q","UCDnNfbZk-aG9DK495CyTM7Q","TRUE","none","0","2021-02-24T00:08:42Z","2021-02-24T00:08:42Z","Ugx5ewbl6IrcslPQIgl4AaABAg",NA,NA
"5","LgYghvu6Vj4","Very tasty!","Very tasty!","Busra","https://yt3.ggpht.com/ytc/AAUvwnjL7JjRRiHBgL7Nj-4lKfaS95C7FeFwmuRQJcukp-o=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCY3bUQw7CoVjUADMdsuBG7A","UCY3bUQw7CoVjUADMdsuBG7A","TRUE","none","0","2021-02-21T09:53:06Z","2021-02-21T09:53:06Z","UgyD8Js2-MELzFWOoXp4AaABAg",NA,NA
"6","LgYghvu6Vj4","can I please come and live with you?  I clean toilets and windows.","can I please come and live with you?  I clean toilets and windows.","ddog jones","https://yt3.ggpht.com/ytc/AAUvwnjWLnTyxaPstN5KxfUixjee9D8exqY2hoHzow=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZFQ79K0pBnf9qr6N0O9Igw","UCZFQ79K0pBnf9qr6N0O9Igw","TRUE","none","0","2021-02-17T04:04:22Z","2021-02-17T04:04:22Z","Ugx8TeWVyzy-TQvMYbF4AaABAg",NA,NA
"7","LgYghvu6Vj4","You talk to much try to make ur video silent with relax music","You talk to much try to make ur video silent with relax music","<U+0631><U+0648><U+062D>","https://yt3.ggpht.com/ytc/AAUvwniuKHrrlBFgePT82vd4rPhTbfCQiWkc_PEQH4dujg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqwGBHYqOE1C5ne7m40pNHQ","UCqwGBHYqOE1C5ne7m40pNHQ","TRUE","none","0","2021-02-16T21:53:59Z","2021-02-16T21:53:59Z","UgxEpBev1DxFPsl9wJV4AaABAg",NA,NA
"8","LgYghvu6Vj4","Ok to use coconut oil?","Ok to use coconut oil?","Lulu V","https://yt3.ggpht.com/ytc/AAUvwnidWUs2QeESGw5U2pacbwNJC9ihh5zdVLdElxRfUQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzsKbFD7Osqf8NH999gkc9A","UCzsKbFD7Osqf8NH999gkc9A","TRUE","none","0","2021-02-15T08:23:06Z","2021-02-15T08:23:06Z","UgxOPaXYvaOY1gOc5xJ4AaABAg",NA,NA
"9","LgYghvu6Vj4","So, we get rid of the moisture and add it back in the sauce. Gotcha.","So, we get rid of the moisture and add it back in the sauce. Gotcha.","Carpe Diem59","https://yt3.ggpht.com/ytc/AAUvwnjWh7WjA8ZECcNmHloPc0akhbZQfBsoAFb9xw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjOaFyY2RUgYhZe8J0J24ag","UCjOaFyY2RUgYhZe8J0J24ag","TRUE","none","0","2021-02-13T22:20:27Z","2021-02-13T22:20:27Z","Ugxd8FwKeqTbMEpmWxh4AaABAg",NA,NA
"10","LgYghvu6Vj4","Actual instructions start at <a href=""https://www.youtube.com/watch?v=LgYghvu6Vj4&amp;t=3m00s"">3:00</a>","Actual instructions start at 3:00","Andrew S","https://yt3.ggpht.com/ytc/AAUvwnjsbkIXr_gRMIMBTCn9W5nZ3qq0VW-I6Pmc2SCaQQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCer_bzn9jp-CD2vdEfedJJA","UCer_bzn9jp-CD2vdEfedJJA","TRUE","none","0","2021-02-13T00:02:04Z","2021-02-13T00:02:04Z","UgzsRPAgpOyN3wPBr_t4AaABAg",NA,NA
"11","LgYghvu6Vj4","Put a weight on tofu is a traditional way of taking water out of tofu. Nowadays, Japanese people wrap a whole tofu with paper towel and microwave for 1-2 minutes. Then they cut it in cubes. You can save a lot of time this way.","Put a weight on tofu is a traditional way of taking water out of tofu. Nowadays, Japanese people wrap a whole tofu with paper towel and microwave for 1-2 minutes. Then they cut it in cubes. You can save a lot of time this way.","Miho Poelman","https://yt3.ggpht.com/ytc/AAUvwngRSzDafUV5oaDwS69nVLRgkF9ptkNr_JA9=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQBdsDjMPBrtNfD7SW0-6PQ","UCQBdsDjMPBrtNfD7SW0-6PQ","TRUE","none","0","2021-02-11T00:42:40Z","2021-02-11T00:42:40Z","UgzxIrzsaFKM0vkVVt54AaABAg",NA,NA
"12","LgYghvu6Vj4","I followed her instructions and that was not enough sauce for all that huge brick of tofu. I had to do 3 separate bowls of it and mix in the tofu to coat it. 30 min wayyy to much. I flipped it and did 10 min on other side but they’re like bricks and don’t taste good. Will probably toss it all <U+0001F622>","I followed her instructions and that was not enough sauce for all that huge brick of tofu. I had to do 3 separate bowls of it and mix in the tofu to coat it. 30 min wayyy to much. I flipped it and did 10 min on other side but they’re like bricks and don’t taste good. Will probably toss it all <U+0001F622>","Tania Vivas","https://yt3.ggpht.com/ytc/AAUvwngoqIabSUbcbWp3eZj2F8vt9bYq_ZHbRb6o6g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIipmsxc0DA8w8bvOLGqlFg","UCIipmsxc0DA8w8bvOLGqlFg","TRUE","none","0","2021-02-09T22:33:53Z","2021-02-09T22:33:53Z","UgzIPB6L-H8jk_x1nKB4AaABAg",NA,NA
"13","LgYghvu6Vj4","great video!!!!  im making the hot ones now!!!","great video!!!!  im making the hot ones now!!!","RAZA SHARP INTERNATIONAL","https://yt3.ggpht.com/ytc/AAUvwnixwWYRUG8uc1nNYkS9o7_dnx2dY4rFi8COS7oWCA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjW1ghEd82HCmpvM32skspQ","UCjW1ghEd82HCmpvM32skspQ","TRUE","none","0","2021-02-09T17:17:29Z","2021-02-09T17:17:29Z","UgxIManG5Up4U9NSz-N4AaABAg",NA,NA
"14","LgYghvu6Vj4","I have a question! For how long can I store the baked tofu in the fridge?","I have a question! For how long can I store the baked tofu in the fridge?","Sanda Blackberry","https://yt3.ggpht.com/ytc/AAUvwniStusHZFrh0BH4vMZK7EdQ1xQfA9ty5axd35rHTw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCdpju3W9wFs3V_xxZIJ8lhQ","UCdpju3W9wFs3V_xxZIJ8lhQ","TRUE","none","0","2021-02-09T07:18:16Z","2021-02-09T07:18:16Z","UgwlwgiUhvKWUeD5LcJ4AaABAg",NA,NA
"15","LgYghvu6Vj4","These are INSANE!!! I’ve never been able to 100% be into tofu and this recipe changed that for me. I will never prepare it another way. Thank you!","These are INSANE!!! I’ve never been able to 100% be into tofu and this recipe changed that for me. I will never prepare it another way. Thank you!","joeeffemm","https://yt3.ggpht.com/ytc/AAUvwngCsglQdkwk__A-LvBDLFuNCjGUuKDOQClPwQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCk-WbfTMf83fQjGrilwqolQ","UCk-WbfTMf83fQjGrilwqolQ","TRUE","none","0","2021-02-07T03:16:07Z","2021-02-07T03:16:07Z","UgzPzRix-E4P7JzNw6J4AaABAg",NA,NA
"16","LgYghvu6Vj4","I did the baked low sodium soy sauce one  (no other sauces) omg I swear by it, flavourful, crispy and healthy in rice bowls or salads. Thank you for this recipe.","I did the baked low sodium soy sauce one  (no other sauces) omg I swear by it, flavourful, crispy and healthy in rice bowls or salads. Thank you for this recipe.","Aisha","https://yt3.ggpht.com/ytc/AAUvwnjGeeGqkC5nQ6q5_jSjEQkwbrLjbzYXksSwaQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChr1DVXx41sGF33JirlxICg","UChr1DVXx41sGF33JirlxICg","TRUE","none","0","2021-02-06T13:04:33Z","2021-02-06T13:04:53Z","Ugyc91CKjd2NJZbTu514AaABAg",NA,NA
"17","LgYghvu6Vj4","Can I use my hands to toss the seasoning on the tofu?","Can I use my hands to toss the seasoning on the tofu?","Carlota Correia","https://yt3.ggpht.com/ytc/AAUvwng2lBAa_01gzjrfP4sFpp6hLUVrzhzDmPWaCBttVg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6nEzZiiBdfmYhkX9r7BtFg","UC6nEzZiiBdfmYhkX9r7BtFg","TRUE","none","0","2021-02-05T17:12:22Z","2021-02-05T17:12:22Z","UgwAGZkxvyZ-kKC0B2F4AaABAg",NA,NA
"18","LgYghvu6Vj4","Love your tips on cooking tofu! Do you every cook with silken tofu? Thanks for the great videos!","Love your tips on cooking tofu! Do you every cook with silken tofu? Thanks for the great videos!","Wally Wally Cafe","https://yt3.ggpht.com/ytc/AAUvwnjqBSPCVGIYKXeSkMRICYJH7eAQAqAbaT-wQcf3xw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC51_XD8-K8cB1X03dTE25EA","UC51_XD8-K8cB1X03dTE25EA","TRUE","none","0","2021-02-05T04:15:33Z","2021-02-05T04:15:33Z","Ugwr8oOouKFaEztnrzJ4AaABAg",NA,NA
"19","LgYghvu6Vj4","You&#39;re so sweet thank you","You're so sweet thank you","cinofman","https://yt3.ggpht.com/ytc/AAUvwnjk6j2iZ92q7cRdmv_24dD_oVkOoIbPwWU5Gv5sUQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYW75ENH0B_Bztu49UhV17Q","UCYW75ENH0B_Bztu49UhV17Q","TRUE","none","0","2021-02-02T04:28:45Z","2021-02-02T04:28:45Z","Ugzs2LEXq70MjNOho2N4AaABAg",NA,NA
"20","LgYghvu6Vj4","I have just tried it! amazing!! even without dressing it&#39;s very good :):)","I have just tried it! amazing!! even without dressing it's very good :):)","Eli Asrass","https://yt3.ggpht.com/ytc/AAUvwnjOKFzOu1VxK_vs1LTFYno3RkZVcGTx1h1qxQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHS9B4Zs180bcgnXX5AZtLg","UCHS9B4Zs180bcgnXX5AZtLg","TRUE","none","0","2021-02-01T14:52:32Z","2021-02-01T14:52:32Z","Ugy3UoxhKgG1XbrQMUN4AaABAg",NA,NA
"21","LgYghvu6Vj4","What does tofu taste like ?","What does tofu taste like ?","Paige Burton","https://yt3.ggpht.com/ytc/AAUvwnj670EV2Fkao9-4EAHsbP0Jc92Pes4NXp9e7AYqcg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCT6cBzZJXCybxpynJ_zzDhA","UCT6cBzZJXCybxpynJ_zzDhA","TRUE","none","0","2021-01-31T00:51:32Z","2021-01-31T00:51:32Z","UgyaFHFAozEe0dQ5ruN4AaABAg",NA,NA
"22","LgYghvu6Vj4","Thank you ! Currently trying the buffalo style tofu <U+0001F60A><U+0001F60A>","Thank you ! Currently trying the buffalo style tofu <U+0001F60A><U+0001F60A>","ayyezzyy","https://yt3.ggpht.com/ytc/AAUvwni21DqMRA4nsVY3Veqqdu9sxQo5Hv9Wm4RV2UtT=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6z66Sphm_rD0Xp6shg_xfA","UC6z66Sphm_rD0Xp6shg_xfA","TRUE","none","0","2021-01-29T01:34:03Z","2021-01-29T01:34:03Z","Ugx9j53VuAzzRYoy0It4AaABAg",NA,NA
"23","LgYghvu6Vj4","This sounds mouth-wateringly good. I LOVE your videos, Dani!!","This sounds mouth-wateringly good. I LOVE your videos, Dani!!","Rachel Kim","https://yt3.ggpht.com/ytc/AAUvwngOUV9tKtyzybUJ39-JV3fJej6feT4SATWMM2gE=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYyhgbl0_lhWAVbR3FCWRxA","UCYyhgbl0_lhWAVbR3FCWRxA","TRUE","none","0","2021-01-27T23:29:33Z","2021-01-27T23:29:33Z","UgyqEqcNUsfYIkpptOt4AaABAg",NA,NA
"24","LgYghvu6Vj4","<a href=""https://www.youtube.com/watch?v=LgYghvu6Vj4&amp;t=2m00s"">2:00</a>-<a href=""https://www.youtube.com/watch?v=LgYghvu6Vj4&amp;t=5m09s"">5:09</a>","2:00-5:09","user 1","https://yt3.ggpht.com/ytc/AAUvwnhf0E4hAwMHVm5JVQXRmELC2hrQR7X2j662rTKgxw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVLauBG-dtJgp0HP8_-Q6rw","UCVLauBG-dtJgp0HP8_-Q6rw","TRUE","none","0","2021-01-27T17:28:36Z","2021-01-27T17:28:36Z","UgznAJcuG8LfzIXDgGx4AaABAg",NA,NA
"25","LgYghvu6Vj4","How far in advance can/should one press the tofu? If I press the water out and it&#39;s ready, can the drained and pressed tofu be kept for a while before cooking or does it need to be further prepared for the cooking as soon as it&#39;s fully drained?","How far in advance can/should one press the tofu? If I press the water out and it's ready, can the drained and pressed tofu be kept for a while before cooking or does it need to be further prepared for the cooking as soon as it's fully drained?","flicks & tease entertainment","https://yt3.ggpht.com/ytc/AAUvwngoSpCO4diJXVjAyiq0Xz3mOL6xvUFgVKl_g_-T=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcZppHzHXOcfP5T6bVT_NZg","UCcZppHzHXOcfP5T6bVT_NZg","TRUE","none","0","2021-01-26T21:42:15Z","2021-01-26T21:42:15Z","UgwSyoy0hlZDLuGl4Ql4AaABAg",NA,NA
"26","LgYghvu6Vj4","THANKS QUEEN","THANKS QUEEN","rory","https://yt3.ggpht.com/ytc/AAUvwngT2I-BlI2c4BqFvTISxZUNRgR2hjpEBh0h1A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCaNAXQM7oLOuZMOrnuwJxOA","UCaNAXQM7oLOuZMOrnuwJxOA","TRUE","none","0","2021-01-25T19:03:50Z","2021-01-25T19:03:50Z","UgzQNeJmEmMULfOemp54AaABAg",NA,NA
"27","LgYghvu6Vj4","I never liked meat, chicken etc...<br />Never! <br />I am so glad they are coming with options for us vegetarians.","I never liked meat, chicken etc...
Never! 
I am so glad they are coming with options for us vegetarians.","Mara Onfire","https://yt3.ggpht.com/ytc/AAUvwnhTNwm-TQwtcGdNEK05ufGCOkIsfMV1aomwisA9hw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCP3UTMb7gssH9B-8TJU_sbA","UCP3UTMb7gssH9B-8TJU_sbA","TRUE","none","0","2021-01-25T18:24:50Z","2021-01-25T18:24:50Z","Ugz-spwsLTOygfiAGHV4AaABAg",NA,NA
"28","LgYghvu6Vj4","Take a shot every time she says “gently.”","Take a shot every time she says “gently.”","Mick Guff","https://yt3.ggpht.com/ytc/AAUvwnhI-D1rYQylHXQWugPjHqSCXxKOD2zikurKX8AY2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-YoAMcbp7P2JiUhdSaBFTw","UC-YoAMcbp7P2JiUhdSaBFTw","TRUE","none","1","2021-01-25T06:01:14Z","2021-01-25T06:01:14Z","UgxCAYwbjKtcD85lTTZ4AaABAg",NA,NA
"29","LgYghvu6Vj4","Best way to reheat these?","Best way to reheat these?","BrittanyBee12","https://yt3.ggpht.com/ytc/AAUvwnh7QzTSqaUFFHHaL47NEd2GX_DgWkKaapXPs9yO=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAk7d_Xkb82HW4vaU2tfeXA","UCAk7d_Xkb82HW4vaU2tfeXA","TRUE","none","0","2021-01-22T19:48:44Z","2021-01-22T19:48:44Z","UgwN561vBjxz9f7Xdp54AaABAg",NA,NA
"30","LgYghvu6Vj4","Wonderful recipes <U+0001F44C><U+0001F44C>","Wonderful recipes <U+0001F44C><U+0001F44C>","Candy S","https://yt3.ggpht.com/ytc/AAUvwnhim2q_N2wr6Fw0E3DxPL2Z2CHiI9RadDQjhQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC59adfPSPemiDW53Bize6zw","UC59adfPSPemiDW53Bize6zw","TRUE","none","0","2021-01-21T20:38:18Z","2021-01-21T20:38:18Z","Ugw51PPGs3Qt-v8uBN94AaABAg",NA,NA
"31","LgYghvu6Vj4","<a href=""https://youtu.be/mM2l7DheMgg"">https://youtu.be/mM2l7DheMgg</a>","https://youtu.be/mM2l7DheMgg","A Day In a Life","https://yt3.ggpht.com/ytc/AAUvwnh9iSbb0vhn6XdZtqW_UE1t1ULJ2AagZ2L7AXeN=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCioP0UYECZmzpleuWBat8Yg","UCioP0UYECZmzpleuWBat8Yg","TRUE","none","0","2021-01-20T16:28:57Z","2021-01-20T16:28:57Z","UgyHCuozCrpMGo6CDrZ4AaABAg",NA,NA
"32","LgYghvu6Vj4","I like to add lots of paprika <U+2764><U+FE0F>","I like to add lots of paprika <U+2764><U+FE0F>","Carlota Correia","https://yt3.ggpht.com/ytc/AAUvwng2lBAa_01gzjrfP4sFpp6hLUVrzhzDmPWaCBttVg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6nEzZiiBdfmYhkX9r7BtFg","UC6nEzZiiBdfmYhkX9r7BtFg","TRUE","none","0","2021-01-19T23:20:24Z","2021-01-19T23:20:24Z","UgxA7ppftNYPqNJfwZJ4AaABAg",NA,NA
"33","LgYghvu6Vj4","I&#39;ve never seen anyone press the tough after cutting it into the desired size. Neat!","I've never seen anyone press the tough after cutting it into the desired size. Neat!","Jenny Harrison","https://yt3.ggpht.com/ytc/AAUvwniMEueTDveHt0uy2Ex8ZH22SlLSOL77WNl_6LwgbQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTzP0NtpWVjfedVEi7GvYTw","UCTzP0NtpWVjfedVEi7GvYTw","TRUE","none","0","2021-01-19T18:50:56Z","2021-01-19T18:50:56Z","Ugyv79d2UEzOEDLVThF4AaABAg",NA,NA
"34","LgYghvu6Vj4","<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>","<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>","Carolyn Loghry","https://yt3.ggpht.com/ytc/AAUvwnhforUOF6ijZ_cIDtYf-1yhfxhYOykXhhcIhQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqYpkI-eEYtC73Sd5LtJ82Q","UCqYpkI-eEYtC73Sd5LtJ82Q","TRUE","none","0","2021-01-17T17:38:25Z","2021-01-17T17:38:25Z","UgzmSpmIqN5JDFS-cTN4AaABAg",NA,NA
"35","LgYghvu6Vj4","Thank you so much for sharing this wonderful delicious recipe of tufo I will cook this today before the football game will start.....yesss cheers. More power to you, I will share this to my sisters....","Thank you so much for sharing this wonderful delicious recipe of tufo I will cook this today before the football game will start.....yesss cheers. More power to you, I will share this to my sisters....","Nenie Sinoben","https://yt3.ggpht.com/ytc/AAUvwnhK42fHcADmuFMENSPFVE-iIR_dUz3aX3Q4rg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDi--VEx2RwoSH4-NK4SStg","UCDi--VEx2RwoSH4-NK4SStg","TRUE","none","0","2021-01-16T15:58:38Z","2021-01-16T15:58:38Z","UgypTsSeKl9SNvb6sBR4AaABAg",NA,NA
"36","LgYghvu6Vj4","<U+0001F60D>","<U+0001F60D>","Jasmine","https://yt3.ggpht.com/ytc/AAUvwngnpACHktZ3t8e6mIokexFZrorhvXB5n2tMTNkPDQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIDiqdVNUTio7NOqnUGdDmg","UCIDiqdVNUTio7NOqnUGdDmg","TRUE","none","0","2021-01-15T23:46:53Z","2021-01-15T23:46:53Z","Ugy3Fzdy3bsazk0WM6V4AaABAg",NA,NA
"37","LgYghvu6Vj4","Great n simlpe way to prepare tofu. I love tofu. very helpful. Thanks","Great n simlpe way to prepare tofu. I love tofu. very helpful. Thanks","Sanjay Patel","https://yt3.ggpht.com/ytc/AAUvwnjiIjREIiKl4mJjkpfXhvf29VsDAaxtb25VPw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCD2RPvyUFY5b_alztuT31pA","UCD2RPvyUFY5b_alztuT31pA","TRUE","none","0","2021-01-12T22:07:11Z","2021-01-12T22:07:11Z","UgzNcFyuXaS-vvuBLKN4AaABAg",NA,NA
"38","LgYghvu6Vj4","I must be the only person in the world who has never once seen a Trader Joe&#39;s <U+0001F643><br />Edit:<br />Okay, so I love that I&#39;m not alone here on never seeing one, but I decided to Google any near me because an ex boss told me they shop there and I guess there&#39;s one less than 40mins from me but I&#39;ve never actually seen it. Is this some type of Supernatural thing that certain people never will see?? Lol","I must be the only person in the world who has never once seen a Trader Joe's <U+0001F643>
Edit:
Okay, so I love that I'm not alone here on never seeing one, but I decided to Google any near me because an ex boss told me they shop there and I guess there's one less than 40mins from me but I've never actually seen it. Is this some type of Supernatural thing that certain people never will see?? Lol","Gabrielle S","https://yt3.ggpht.com/ytc/AAUvwniDh9A0dYLxmA0_qBaSuFprZpek8bJ0g_hZpQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1HAsXyHQRndqgkrufO3uQQ","UC1HAsXyHQRndqgkrufO3uQQ","TRUE","none","65","2021-01-12T11:04:13Z","2021-01-30T03:41:28Z","UgzJkQXucV2Exs4RIs54AaABAg",NA,NA
"39","LgYghvu6Vj4","good tips to make them crispy. Thank you.","good tips to make them crispy. Thank you.","Rebecca Lake","https://yt3.ggpht.com/ytc/AAUvwngyqaCs_Bd4sH_tcNmL1AVFJmW2kddmZ5DGuQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRizkkSqJV5giFcDX8Nz62g","UCRizkkSqJV5giFcDX8Nz62g","TRUE","none","0","2021-01-03T16:53:35Z","2021-01-03T16:53:35Z","Ugxed0uTJ4YjEpCTth94AaABAg",NA,NA
"40","LgYghvu6Vj4","Is it like cheese","Is it like cheese","rosa moreno","https://yt3.ggpht.com/ytc/AAUvwniI0pG_bNgf3ub4ykfRXPJK0HAdESj1fA1Gsi0_rJQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzzgaZ2H655Dq1sMS_AWBYA","UCzzgaZ2H655Dq1sMS_AWBYA","TRUE","none","0","2020-12-30T03:42:52Z","2020-12-30T03:42:52Z","UgzqZiBpLx9q596m1Wl4AaABAg",NA,NA
"41","LgYghvu6Vj4","Love this <U+0001F4A5>","Love this <U+0001F4A5>","TheVersatileVegetarian","https://yt3.ggpht.com/ytc/AAUvwnjqy3KPB2bDOn6OYmB3eHw2Guat7wX629R-NTfE=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYpWz-P5Do2Ppq-TykIbZEg","UCYpWz-P5Do2Ppq-TykIbZEg","TRUE","none","0","2020-12-20T20:32:48Z","2020-12-20T20:32:48Z","UgxsPj2tFJXR46jGppd4AaABAg",NA,NA
"42","LgYghvu6Vj4","Tofu and Kale Pesto Sandwich<br /><a href=""https://decorision.com/food-drink/tofu-and-kale-pesto-sandwich/"">https://decorision.com/food-drink/tofu-and-kale-pesto-sandwich/</a>","Tofu and Kale Pesto Sandwich
https://decorision.com/food-drink/tofu-and-kale-pesto-sandwich/","Rifat özkan","https://yt3.ggpht.com/ytc/AAUvwnhRqQ26EbquPd-9V02t9Pn4Mr_lYwfy_GI8UbZSnQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_992TKKmVQYCuAIdYW8y-g","UC_992TKKmVQYCuAIdYW8y-g","TRUE","none","0","2020-12-13T09:25:14Z","2020-12-13T09:25:14Z","Ugzk8qs0x_5rLeiSgst4AaABAg",NA,NA
"43","LgYghvu6Vj4","I know you did this recipe a while ago but if you should see my question, I&#39;m wondering what size cooking sheet are you using?","I know you did this recipe a while ago but if you should see my question, I'm wondering what size cooking sheet are you using?","Miss Terry","https://yt3.ggpht.com/ytc/AAUvwnjrtk-M-gTfjh6sSvqQN2DgdkFgBVYxEraY9Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCoB2gTsg88TO3stQR38JzMQ","UCoB2gTsg88TO3stQR38JzMQ","TRUE","none","0","2020-12-08T03:52:24Z","2020-12-08T03:52:24Z","UgwJPwRZduW0sUiENe54AaABAg",NA,NA
